date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,7,1.6826923076923077
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,148,35.57692307692308
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,144,40.67796610169492
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,81,22.88135593220339
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,7,1.977401129943503
2022-03-12,SE-15,Johor,N.11 Serom,144/11/13 Bandar Sungai Mati,SK Abdullah,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,122,34.463276836158194
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,53,24.31192660550459
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,97,44.4954128440367
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,2.7522935779816518
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,62,28.440366972477065
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,122,30.886075949367086
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,154,38.9873417721519
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.0126582278481013
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,115,29.11392405063291
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,105,37.234042553191486
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,113,40.0709219858156
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.7092198581560284
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,62,21.98581560283688
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,4,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,132,38.82352941176471
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,4,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,91,26.764705882352942
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,4,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,9,2.6470588235294117
2022-03-12,SE-15,Johor,N.11 Serom,144/11/14 Rawang,SK Rawang,4,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,108,31.76470588235294
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,81,28.723404255319153
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,78,27.659574468085108
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.0638297872340425
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,120,42.5531914893617
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,147,38.9920424403183
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,80,21.220159151193634
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.2652519893899204
2022-03-12,SE-15,Johor,N.11 Serom,144/11/15 Kampong Pantai Layang,SK Pantai Layang,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,149,39.52254641909814
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,83,33.603238866396765
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,49,19.838056680161944
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,5,2.0242914979757085
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,110,44.534412955465584
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,152,42.93785310734463
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,79,22.316384180790962
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,1.694915254237288
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,117,33.05084745762712
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,158,53.559322033898304
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,60,20.33898305084746
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,1.0169491525423728
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,74,25.08474576271186
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,4,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,156,51.82724252491694
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,4,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,43,14.285714285714285
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,4,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,0.9966777408637874
2022-03-12,SE-15,Johor,N.11 Serom,144/11/16 Parit Bunga,SK Parit Bunga,4,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,99,32.89036544850498
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,82,33.33333333333333
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,43,17.479674796747968
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,4,1.6260162601626018
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,117,47.5609756097561
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,157,45.3757225433526
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,72,20.809248554913296
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,13,3.7572254335260116
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,104,30.057803468208093
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,149,50.33783783783784
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,42,14.18918918918919
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,8,2.7027027027027026
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,97,32.77027027027027
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,4,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,147,47.266881028938904
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,4,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,27,8.681672025723474
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,4,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,10,3.215434083601286
2022-03-12,SE-15,Johor,N.11 Serom,144/11/17 Kesang,SK Kesang,4,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,127,40.836012861736336
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,94,32.98245614035088
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,41,14.385964912280702
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,7,2.456140350877193
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,143,50.175438596491226
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,155,45.588235294117645
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,53,15.588235294117647
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.5882352941176471
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,130,38.23529411764706
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,161,52.614379084967325
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,41,13.398692810457517
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,3,0.9803921568627451
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,101,33.006535947712415
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,4,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,147,43.36283185840708
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,4,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,28,8.259587020648967
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,4,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.5899705014749262
2022-03-12,SE-15,Johor,N.11 Serom,144/11/18 Parit Pajar,SK Tanjong Gading,4,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,162,47.78761061946903
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,101,37.54646840148699
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,32,11.895910780669144
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.37174721189591076
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,135,50.18587360594795
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,147,55.0561797752809
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,8,2.9962546816479403
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.7490636704119851
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,110,41.19850187265918
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,124,49.01185770750988
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,13,5.138339920948617
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,1,0.3952569169960474
2022-03-12,SE-15,Johor,N.11 Serom,144/11/19 Tanjong Gading,SMK Parit Bunga,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,115,45.45454545454545
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,1,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,94,35.07462686567165
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,1,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,41,15.298507462686567
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,1,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,2,0.7462686567164178
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,1,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,131,48.88059701492538
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,2,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,189,45.76271186440678
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,2,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,74,17.91767554479419
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,2,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,5,1.2106537530266344
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,2,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,145,35.1089588377724
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,3,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,147,48.03921568627451
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,3,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,49,16.013071895424837
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,3,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,6,1.9607843137254901
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,3,4,JX0JM,Khairin-Nisa,Khairin-Nisa binti Ismail,F,Malay,58,BN,001-UMNO,UMNO,001-BN,BN,104,33.98692810457516
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,4,1,8KYBS,Ustaz Tok Rahmat,Rahmat bin Daud,M,Malay,52,PN,004-PAS,PAS,011-PN,PN,156,46.15384615384615
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,4,2,C1ME2,Asim Abdullah,Asim Abdullah bin Ainullotfi,M,Malay,33,PH,046-AMANAH,AMANAH,007-PH,PH,69,20.414201183431953
2022-03-12,SE-15,Johor,N.11 Serom,144/11/20 Tanjong Agas Utara,Sekolah Agama Tun Syed Nasir,4,3,FFAGB,Abdul Azim Bin Abdul Malek,Abdul Azim bin Abdul Malek,M,Malay,34,PEJUANG,119-PEJUANG,PEJUANG,000-ALONE,ALONE,7,2.0710059171597637
